"SubjectId"	"Activity"	"Measurement"	"Mean"
"332"	5	"WALKING"	"tBodyGyro-mean()-Y"	-0.0774316445596026
"333"	5	"WALKING"	"tBodyGyro-mean()-Z"	0.0866267116745033
"334"	5	"WALKING"	"tBodyGyro-std()-X"	-0.709955676983444
"335"	5	"WALKING"	"tBodyGyro-std()-Y"	-0.705638306688742
"336"	5	"WALKING"	"tBodyGyro-std()-Z"	-0.606589817380795
"337"	5	"WALKING"	"tBodyGyroJerk-mean()-X"	-0.103522877147351
"338"	5	"WALKING"	"tBodyGyroJerk-mean()-Y"	-0.0490624519374172
"339"	5	"WALKING"	"tBodyGyroJerk-mean()-Z"	-0.0506258160122517
"340"	5	"WALKING"	"tBodyGyroJerk-std()-X"	-0.662581310334437
"341"	5	"WALKING"	"tBodyGyroJerk-std()-Y"	-0.774114270364238
"342"	5	"WALKING"	"tBodyGyroJerk-std()-Z"	-0.564680771249007
"343"	5	"WALKING"	"tBodyAccMag-mean()"	-0.460866415568709
"344"	5	"WALKING"	"tBodyAccMag-std()"	-0.52162345171192
"345"	5	"WALKING"	"tGravityAccMag-mean()"	-0.460866415568709
"346"	5	"WALKING"	"tGravityAccMag-std()"	-0.52162345171192
"347"	5	"WALKING"	"tBodyGyroMag-mean()"	-0.602770284825828
"348"	5	"WALKING"	"tBodyGyroMag-std()"	-0.664078383532781
"349"	5	"WALKING"	"tBodyGyroJerkMag-mean()"	-0.707383517582782
"350"	5	"WALKING"	"tBodyGyroJerkMag-std()"	-0.734187493344371
"351"	5	"WALKING"	"fBodyAcc-mean()-X"	-0.55123770513245
"352"	5	"WALKING"	"fBodyAcc-mean()-Y"	-0.440232431795033
"353"	5	"WALKING"	"fBodyAcc-mean()-Z"	-0.696171811490066
"354"	5	"WALKING"	"fBodyAcc-std()-X"	-0.492829885748675
"355"	5	"WALKING"	"fBodyAcc-std()-Y"	-0.422162171100331
"356"	5	"WALKING"	"fBodyAcc-std()-Z"	-0.649351210748344
"357"	5	"WALKING"	"fBodyAcc-meanFreq()-X"	-0.226370689942053
"358"	5	"WALKING"	"fBodyAcc-meanFreq()-Y"	0.0748636861897351
"359"	5	"WALKING"	"fBodyAcc-meanFreq()-Z"	0.0062663175707947
"360"	5	"WALKING"	"fBodyAccJerk-mean()-X"	-0.604769869438742
"361"	5	"WALKING"	"fBodyAccJerk-mean()-Y"	-0.550991969857417
"362"	5	"WALKING"	"fBodyAccJerk-mean()-Z"	-0.768762357980132
"363"	5	"WALKING"	"fBodyAccJerk-std()-X"	-0.584013626983444
"364"	5	"WALKING"	"fBodyAccJerk-std()-Y"	-0.491500434303907
"365"	5	"WALKING"	"fBodyAccJerk-std()-Z"	-0.798835563807947
"366"	5	"WALKING"	"fBodyAccJerk-meanFreq()-X"	-0.10292084499106
"367"	5	"WALKING"	"fBodyAccJerk-meanFreq()-Y"	-0.27429092242043
"368"	5	"WALKING"	"fBodyAccJerk-meanFreq()-Z"	-0.163706246351656
"369"	5	"WALKING"	"fBodyGyro-mean()-X"	-0.632239300829801
"370"	5	"WALKING"	"fBodyGyro-mean()-Y"	-0.71706218781457
"371"	5	"WALKING"	"fBodyGyro-mean()-Z"	-0.537329127293278
"372"	5	"WALKING"	"fBodyGyro-std()-X"	-0.73573857718543
"373"	5	"WALKING"	"fBodyGyro-std()-Y"	-0.702290390960265
"374"	5	"WALKING"	"fBodyGyro-std()-Z"	-0.669353687483444
"375"	5	"WALKING"	"fBodyGyro-meanFreq()-X"	-0.0381646986649007
"376"	5	"WALKING"	"fBodyGyro-meanFreq()-Y"	-0.0720666007195695
"377"	5	"WALKING"	"fBodyGyro-meanFreq()-Z"	0.0744028987918874
"378"	5	"WALKING"	"fBodyAccMag-mean()"	-0.528503022745033
"379"	5	"WALKING"	"fBodyAccMag-std()"	-0.594259529756954
"380"	5	"WALKING"	"fBodyAccMag-meanFreq()"	0.0781455594845364
"381"	5	"WALKING"	"fBodyBodyAccJerkMag-mean()"	-0.573176177044172
"382"	5	"WALKING"	"fBodyBodyAccJerkMag-std()"	-0.613485123609272
"383"	5	"WALKING"	"fBodyBodyAccJerkMag-meanFreq()"	0.131619298935099
"384"	5	"WALKING"	"fBodyBodyGyroMag-mean()"	-0.677355755703311
"385"	5	"WALKING"	"fBodyBodyGyroMag-std()"	-0.715731148145695
"386"	5	"WALKING"	"fBodyBodyGyroMag-meanFreq()"	0.062219113935298
"387"	5	"WALKING"	"fBodyBodyGyroJerkMag-mean()"	-0.748829309536424
"388"	5	"WALKING"	"fBodyBodyGyroJerkMag-std()"	-0.735610602483444
"389"	5	"WALKING"	"fBodyBodyGyroJerkMag-meanFreq()"	0.0307564556565894
"390"	5	"WALKING"	"angle(tBodyAccMean,gravity)"	-0.00911213827748344
"391"	5	"WALKING"	"angle(tBodyAccJerkMean),gravityMean)"	-0.0152166119291391
"392"	5	"WALKING"	"angle(tBodyGyroMean,gravityMean)"	-0.00953130166963576
"393"	5	"WALKING"	"angle(tBodyGyroJerkMean,gravityMean)"	-0.0233952550609272
"394"	5	"WALKING"	"angle(X,gravityMean)"	-0.598120786887417
"395"	5	"WALKING"	"angle(Y,gravityMean)"	-0.0378727910794702
"396"	5	"WALKING"	"angle(Z,gravityMean)"	-0.0440818730005695
"397"	6	"WALKING"	"tBodyGyro-mean()-X"	-0.0342840234147034
"398"	6	"WALKING"	"tBodyGyro-mean()-Y"	-0.0772570116263983
"399"	6	"WALKING"	"tBodyGyro-mean()-Z"	0.104308754638941
"400"	6	"WALKING"	"tBodyGyro-std()-X"	-0.767068673052966
"401"	6	"WALKING"	"tBodyGyro-std()-Y"	-0.761438068516949
"402"	6	"WALKING"	"tBodyGyro-std()-Z"	-0.723490206153814
"403"	6	"WALKING"	"tBodyGyroJerk-mean()-X"	-0.0919680285336017
"404"	6	"WALKING"	"tBodyGyroJerk-mean()-Y"	-0.0437656755737288
"405"	6	"WALKING"	"tBodyGyroJerk-mean()-Z"	-0.0571513411507627
"406"	6	"WALKING"	"tBodyGyroJerk-std()-X"	-0.739023005
"407"	6	"WALKING"	"tBodyGyroJerk-std()-Y"	-0.82004406309322
"408"	6	"WALKING"	"tBodyGyroJerk-std()-Z"	-0.70638507157161
"409"	6	"WALKING"	"tBodyAccMag-mean()"	-0.619147950475381
"410"	6	"WALKING"	"tBodyAccMag-std()"	-0.626787109835169
"411"	6	"WALKING"	"tGravityAccMag-mean()"	-0.619147950475381
"412"	6	"WALKING"	"tGravityAccMag-std()"	-0.626787109835169
"413"	6	"WALKING"	"tBodyGyroMag-mean()"	-0.690488145614407
"414"	6	"WALKING"	"tBodyGyroMag-std()"	-0.722636443516102
"415"	6	"WALKING"	"tBodyGyroJerkMag-mean()"	-0.780046966228814
"416"	6	"WALKING"	"tBodyGyroJerkMag-std()"	-0.79820274690678
"417"	6	"WALKING"	"fBodyAcc-mean()-X"	-0.646620302652542
"418"	6	"WALKING"	"fBodyAcc-mean()-Y"	-0.578355099619068
"419"	6	"WALKING"	"fBodyAcc-mean()-Z"	-0.814738365169491
"420"	6	"WALKING"	"fBodyAcc-std()-X"	-0.649772161629703
"421"	6	"WALKING"	"fBodyAcc-std()-Y"	-0.568609162121059
"422"	6	"WALKING"	"fBodyAcc-std()-Z"	-0.793153623220339
"423"	6	"WALKING"	"fBodyAcc-meanFreq()-X"	-0.139166303662712
"424"	6	"WALKING"	"fBodyAcc-meanFreq()-Y"	0.0503880064949576
"425"	6	"WALKING"	"fBodyAcc-meanFreq()-Z"	0.0484582531687712
"426"	6	"WALKING"	"fBodyAccJerk-mean()-X"	-0.677779817705085
"427"	6	"WALKING"	"fBodyAccJerk-mean()-Y"	-0.66059454675
"428"	6	"WALKING"	"fBodyAccJerk-mean()-Z"	-0.859603672415254
"429"	6	"WALKING"	"fBodyAccJerk-std()-X"	-0.686677797992797
"430"	6	"WALKING"	"fBodyAccJerk-std()-Y"	-0.616329704501695
"431"	6	"WALKING"	"fBodyAccJerk-std()-Z"	-0.882511909533898
"432"	6	"WALKING"	"fBodyAccJerk-meanFreq()-X"	-0.0295118597032627
"433"	6	"WALKING"	"fBodyAccJerk-meanFreq()-Y"	-0.269652390936441
"434"	6	"WALKING"	"fBodyAccJerk-meanFreq()-Z"	-0.113908219869915
"435"	6	"WALKING"	"fBodyGyro-mean()-X"	-0.710060816508475
"436"	6	"WALKING"	"fBodyGyro-mean()-Y"	-0.761625061822034
"437"	6	"WALKING"	"fBodyGyro-mean()-Z"	-0.668113881479237
"438"	6	"WALKING"	"fBodyGyro-std()-X"	-0.786180311132627
"439"	6	"WALKING"	"fBodyGyro-std()-Y"	-0.76410811809322
"440"	6	"WALKING"	"fBodyGyro-std()-Z"	-0.770467456313559
"441"	6	"WALKING"	"fBodyGyro-meanFreq()-X"	-0.00638799606635593
"442"	6	"WALKING"	"fBodyGyro-meanFreq()-Y"	-0.0908297418220339
"443"	6	"WALKING"	"fBodyGyro-meanFreq()-Z"	0.0389196627572034
"444"	6	"WALKING"	"fBodyAccMag-mean()"	-0.631495453982373
"445"	6	"WALKING"	"fBodyAccMag-std()"	-0.682816079716102
"446"	6	"WALKING"	"fBodyAccMag-meanFreq()"	0.0867856673349576
"447"	6	"WALKING"	"fBodyBodyAccJerkMag-mean()"	-0.652860664036017
"448"	6	"WALKING"	"fBodyBodyAccJerkMag-std()"	-0.669980860496186
"449"	6	"WALKING"	"fBodyBodyAccJerkMag-meanFreq()"	0.12334013105
"450"	6	"WALKING"	"fBodyBodyGyroMag-mean()"	-0.73860950399661
"451"	6	"WALKING"	"fBodyBodyGyroMag-std()"	-0.760907236300847
"452"	6	"WALKING"	"fBodyBodyGyroMag-meanFreq()"	0.0355471964580509
"453"	6	"WALKING"	"fBodyBodyGyroJerkMag-mean()"	-0.802472022627119
"454"	6	"WALKING"	"fBodyBodyGyroJerkMag-std()"	-0.807005713601695
"455"	6	"WALKING"	"fBodyBodyGyroJerkMag-meanFreq()"	0.0636448772440678
"456"	6	"WALKING"	"angle(tBodyAccMean,gravity)"	-0.00308253176317797
"457"	6	"WALKING"	"angle(tBodyAccJerkMean),gravityMean)"	-0.00800535941949153
"458"	6	"WALKING"	"angle(tBodyGyroMean,gravityMean)"	0.0822586829909322
"459"	6	"WALKING"	"angle(tBodyGyroJerkMean,gravityMean)"	-0.0451674383063559
"460"	6	"WALKING"	"angle(X,gravityMean)"	-0.515171309957627
"461"	6	"WALKING"	"angle(Y,gravityMean)"	-0.0133259062199153
"462"	6	"WALKING"	"angle(Z,gravityMean)"	-0.0205599619629661
"463"	6	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.067430938188764
"464"	6	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0529948418524719
"465"	6	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0787625669280899
"466"	6	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.35344952441573
"467"	6	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.267781342044944
"468"	6	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.272215022761798
"469"	6	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.0589128557764045
"470"	6	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.0500700364842697
"471"	6	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Z"	-0.0433103259283146
"472"	6	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-X"	-0.0342001184382022
"473"	6	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.300014548011236
"474"	6	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.0509923894251685
"475"	6	"WALKING_UPSTAIRS"	"tBodyAccMag-mean()"	-0.0554082692382022
"476"	6	"WALKING_UPSTAIRS"	"tBodyAccMag-std()"	-0.104608866786517
"477"	6	"WALKING_UPSTAIRS"	"tGravityAccMag-mean()"	-0.0554082692382022
"478"	6	"WALKING_UPSTAIRS"	"tGravityAccMag-std()"	-0.104608866786517
"479"	6	"WALKING_UPSTAIRS"	"tBodyGyroMag-mean()"	-0.175624994910562
"480"	6	"WALKING_UPSTAIRS"	"tBodyGyroMag-std()"	-0.201180788774157
"481"	6	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.202676039247191
"482"	6	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-std()"	-0.23683550005236
"483"	6	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-X"	-0.133757972988764
"484"	6	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Y"	0.102003878820225
"485"	6	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Z"	-0.336322224157303
"486"	6	"WALKING_UPSTAIRS"	"fBodyAcc-std()-X"	-0.127245614919101
"487"	6	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Y"	0.0592301040449438
"488"	6	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Z"	-0.432409407539326
"489"	6	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-X"	-0.330407854494382
"490"	6	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Y"	0.0818782474368539
"491"	6	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Z"	0.284312710910112
"492"	6	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-X"	-0.2089562025
"493"	6	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.0871500384348315
"494"	6	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.352981568269663
"495"	6	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-X"	-0.207095971672
"496"	6	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Y"	0.0354678201573034
"497"	6	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Z"	-0.419621473955056
"498"	6	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-X"	-0.270896174822472
"499"	6	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	-0.400274190841573
"500"	6	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	-0.0656116522338202
"501"	6	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-X"	-0.0788327637831461
"502"	6	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Y"	-0.248795741449438
"503"	6	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Z"	-0.0819830495561798
"504"	6	"WALKING_UPSTAIRS"	"fBodyGyro-std()-X"	-0.445412804202247
"505"	6	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Y"	-0.28620515505618
"506"	6	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Z"	-0.414621153179775
"507"	6	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-X"	0.1225045045
"508"	6	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Y"	0.0845962063707865
"509"	6	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Z"	0.265781058932584
"510"	6	"WALKING_UPSTAIRS"	"fBodyAccMag-mean()"	-0.0562800368966292
"511"	6	"WALKING_UPSTAIRS"	"fBodyAccMag-std()"	-0.274171341966292
"512"	6	"WALKING_UPSTAIRS"	"fBodyAccMag-meanFreq()"	0.143609598123595
"513"	6	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.0759734389325843
"514"	6	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.11028850707236
"515"	6	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	-0.0235437494146067
"516"	6	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.156240715516854
"517"	6	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-std()"	-0.382816980159551
"518"	6	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	0.286221526499775
"519"	6	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.252582563561798
"520"	6	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.270829337453146
"521"	6	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.130006026935955
"522"	6	"WALKING_UPSTAIRS"	"angle(tBodyAccMean,gravity)"	-0.0423400323797753
"523"	6	"WALKING_UPSTAIRS"	"angle(tBodyAccJerkMean),gravityMean)"	0.00851374132921348
"524"	6	"WALKING_UPSTAIRS"	"angle(tBodyGyroMean,gravityMean)"	0.119026539662921
"525"	6	"WALKING_UPSTAIRS"	"angle(tBodyGyroJerkMean,gravityMean)"	-0.107903208029213
"526"	6	"WALKING_UPSTAIRS"	"angle(X,gravityMean)"	-0.564420031460674
"527"	6	"WALKING_UPSTAIRS"	"angle(Y,gravityMean)"	0.107396804719101
"528"	6	"WALKING_UPSTAIRS"	"angle(Z,gravityMean)"	0.00868112920693258
"529"	7	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.0518716929407792
"530"	7	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0646077113078896
"531"	7	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0977671721406169
"532"	7	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.687155474097403
"533"	7	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.652408657909091
"534"	7	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.663340760331169
"535"	7	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.0942037376182662
"536"	7	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.0414401406082792
"537"	7	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Z"	-0.0610307928148701
"538"	7	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-X"	-0.701731200484416
"539"	7	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.674920114957468
"540"	7	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.750808705594156
"541"	7	"WALKING_UPSTAIRS"	"tBodyAccMag-mean()"	-0.511312036747403
"542"	7	"WALKING_UPSTAIRS"	"tBodyAccMag-std()"	-0.510669879158539
"543"	7	"WALKING_UPSTAIRS"	"tGravityAccMag-mean()"	-0.511312036747403
"544"	7	"WALKING_UPSTAIRS"	"tGravityAccMag-std()"	-0.510669879158539
"545"	7	"WALKING_UPSTAIRS"	"tBodyGyroMag-mean()"	-0.581899897967532
"546"	7	"WALKING_UPSTAIRS"	"tBodyGyroMag-std()"	-0.598670795839286
"547"	7	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.713191348337662
"548"	7	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-std()"	-0.658017844948377
"549"	7	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-X"	-0.593011288564935
"550"	7	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Y"	-0.563547785174026
"551"	7	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Z"	-0.531005941495552
"552"	7	"WALKING_UPSTAIRS"	"fBodyAcc-std()-X"	-0.572347541484091
"553"	7	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Y"	-0.567046977262987
"554"	7	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Z"	-0.460792123277305
"555"	7	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-X"	-0.311790512382468
"556"	7	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Y"	-0.0300713296399351
"557"	7	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Z"	0.0146620852844481
"558"	7	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-X"	-0.637521940243831
"559"	7	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.641687333850227
"560"	7	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.642515716574286
"561"	7	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-X"	-0.626785744584416
"562"	7	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Y"	-0.62853163071948
"563"	7	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Z"	-0.684856438953896
"564"	7	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-X"	-0.11978430017462
"565"	7	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	-0.239501714015909
"566"	7	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	-0.220260861049058
"567"	7	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-X"	-0.643767578493507
"568"	7	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Y"	-0.630419275006169
"569"	7	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Z"	-0.655083354905844
"570"	7	"WALKING_UPSTAIRS"	"fBodyGyro-std()-X"	-0.703883646896104
"571"	7	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Y"	-0.671161922837662
"572"	7	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Z"	-0.698949518905844
"573"	7	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-X"	-0.134491772785779
"574"	7	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Y"	-0.103884514547565
"575"	7	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Z"	-0.0863412384825
"576"	7	"WALKING_UPSTAIRS"	"fBodyAccMag-mean()"	-0.518323878824675
"577"	7	"WALKING_UPSTAIRS"	"fBodyAccMag-std()"	-0.583819796092208
"578"	7	"WALKING_UPSTAIRS"	"fBodyAccMag-meanFreq()"	-0.0106873745212792
"579"	7	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.553360009658182
"580"	7	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.550683254908442
"581"	7	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	0.108695730522532
"582"	7	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.628877272791136
"583"	7	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-std()"	-0.650923648207792
"584"	7	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	-0.0352276334005552
"585"	7	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.668879188156396
"586"	7	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.668963362464935
"587"	7	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.0631920436939935
"588"	7	"WALKING_UPSTAIRS"	"angle(tBodyAccMean,gravity)"	0.00269012793097403
"589"	7	"WALKING_UPSTAIRS"	"angle(tBodyAccJerkMean),gravityMean)"	-0.0101427330402597
"590"	7	"WALKING_UPSTAIRS"	"angle(tBodyGyroMean,gravityMean)"	0.0421957283409091
"591"	7	"WALKING_UPSTAIRS"	"angle(tBodyGyroJerkMean,gravityMean)"	-0.0230124181622597
"592"	7	"WALKING_UPSTAIRS"	"angle(X,gravityMean)"	-0.525683267337662
"593"	7	"WALKING_UPSTAIRS"	"angle(Y,gravityMean)"	0.108786539103896
"594"	7	"WALKING_UPSTAIRS"	"angle(Z,gravityMean)"	-0.0334261884535714
"595"	8	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	0.00359053897160142
"596"	8	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.091077509832669
"597"	8	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0640867611561922
"598"	8	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.656219242281851
"599"	8	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.570941237019217
"600"	8	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.511392038012811
"601"	8	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.104969855200356
"602"	8	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.0400922240331673
"603"	8	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Z"	-0.0582887148366548
"604"	8	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-X"	-0.674984452240214
"605"	8	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.683086930288968
"606"	8	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.695970301754448
"607"	8	"WALKING_UPSTAIRS"	"tBodyAccMag-mean()"	-0.468522592843416
"608"	8	"WALKING_UPSTAIRS"	"tBodyAccMag-std()"	-0.554038979266192
"609"	8	"WALKING_UPSTAIRS"	"tGravityAccMag-mean()"	-0.468522592843416
"610"	8	"WALKING_UPSTAIRS"	"tGravityAccMag-std()"	-0.554038979266192
"611"	8	"WALKING_UPSTAIRS"	"tBodyGyroMag-mean()"	-0.476214943826192
"612"	8	"WALKING_UPSTAIRS"	"tBodyGyroMag-std()"	-0.581422885341281
"613"	8	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.673625525658363
"614"	8	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-std()"	-0.715838385516014
"615"	8	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-X"	-0.581831414648399
"616"	8	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Y"	-0.374944236206406
"617"	8	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Z"	-0.550979388719929
"618"	8	"WALKING_UPSTAIRS"	"fBodyAcc-std()-X"	-0.585343460535587
"619"	8	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Y"	-0.378656458967972
"620"	8	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Z"	-0.513206312959075
"621"	8	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-X"	-0.216022261686477
"622"	8	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Y"	0.0263297524124555
"623"	8	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Z"	0.0913951982033452
"624"	8	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-X"	-0.59163500910605
"625"	8	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.495906215569395
"626"	8	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.644285802406762
"627"	8	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-X"	-0.598546245236655
"628"	8	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Y"	-0.45636839585694
"629"	8	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Z"	-0.691480916950178
"630"	8	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-X"	0.0212336768810676
"631"	8	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	-0.169061574411388
"632"	8	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	-0.0826086104950178
"633"	8	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-X"	-0.601382421248399
"634"	8	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Y"	-0.575938482711388
"635"	8	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Z"	-0.525562919047438
"636"	8	"WALKING_UPSTAIRS"	"fBodyGyro-std()-X"	-0.675275353078292
"637"	8	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Y"	-0.573087292172598
"638"	8	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Z"	-0.553968587869751
"639"	8	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-X"	-0.117102793715658
